lib,item_area,model,wape
skt,CHICKEN MEAT - FROZEN~UNITED STATES,garch-6-1,1.8856593764734673
skt,CHICKEN MEAT - FROZEN~UNITED STATES,garch-12-1,1.9476199565284396
skt,CHICKEN MEAT - FROZEN~UNITED STATES,garch-1-2,1.9010819710308
skt,CHICKEN MEAT - FROZEN~UNITED STATES,garch-6-2,1.8654722418491954
skt,CHICKEN MEAT - FROZEN~UNITED STATES,garch-3-2,1.8856522326519274
skt,CHICKEN MEAT - FROZEN~UNITED STATES,garch-12-2,1.9476309672747898
skt,CHILLI~INDIA,garch-1-1,1.0563857368483216
skt,CHILLI~INDIA,garch-3-1,1.0507927477448882
skt,CHILLI~INDIA,garch-6-1,1.0508518616045421
skt,CHILLI~INDIA,garch-12-1,1.0536247247023256
skt,CHILLI~INDIA,garch-1-2,1.048653678806646
skt,CHILLI~INDIA,garch-6-2,1.0507920034123004
skt,CHILLI~INDIA,garch-3-2,1.0495548001949189
skt,CHILLI~INDIA,garch-12-2,1.05363026114339
skt,CHILLI~JAPAN,garch-1-1,1.030364588146219
skt,CHILLI~JAPAN,garch-3-1,1.0477713453700988
skt,CHILLI~JAPAN,garch-6-1,1.0255597395518594
skt,CHILLI~JAPAN,garch-12-1,1.0358461747034056
skt,CHILLI~JAPAN,garch-1-2,1.046371604781388
skt,CHILLI~JAPAN,garch-6-2,1.043104493699624
skt,CHILLI~JAPAN,garch-3-2,1.0386337064656226
skt,CHILLI~JAPAN,garch-12-2,1.0402946353198297
skt,CHILLI~LEBANON,garch-1-1,1.8911968649854956
skt,CHILLI~LEBANON,garch-3-1,1.834452570475768
skt,CHILLI~LEBANON,garch-6-1,1.8412324513134295
skt,CHILLI~LEBANON,garch-12-1,1.7544579468869885
skt,CHILLI~LEBANON,garch-1-2,1.90482302460224
skt,CHILLI~LEBANON,garch-6-2,1.835023666770007
skt,CHILLI~LEBANON,garch-3-2,1.841243247828475
skt,CHILLI~LEBANON,garch-12-2,1.7544643056790121
skt,CHILLI~NETHERLANDS,garch-1-1,1.818817011518712
skt,CHILLI~NETHERLANDS,garch-3-1,1.4373795996502718
skt,CHILLI~NETHERLANDS,garch-6-1,1.4740729063415676
skt,CHILLI~NETHERLANDS,garch-12-1,1.393061251602002
skt,CHILLI~NETHERLANDS,garch-1-2,1.9319173754319132
skt,CHILLI~NETHERLANDS,garch-6-2,1.4373359163611488
skt,CHILLI~NETHERLANDS,garch-3-2,1.4740912689450076
skt,CHILLI~NETHERLANDS,garch-12-2,1.3930905105567524
skt,CHILLI~PAKISTAN,garch-1-1,2.9838153892849384
skt,CHILLI~PAKISTAN,garch-3-1,2.9748324862256736
skt,CHILLI~PAKISTAN,garch-6-1,2.7600884807998316
skt,CHILLI~PAKISTAN,garch-12-1,2.6028589348337996
skt,CHILLI~PAKISTAN,garch-1-2,2.9795846688682484
skt,CHILLI~PAKISTAN,garch-6-2,2.9750083039336483
skt,CHILLI~PAKISTAN,garch-3-2,2.7602226673919
skt,CHILLI~PAKISTAN,garch-12-2,2.6028663078701286
skt,CHILLI~SPAIN,garch-1-1,2.0078709371748125
skt,CHILLI~SPAIN,garch-3-1,2.0310512511690106
skt,CHILLI~SPAIN,garch-6-1,2.03833944894921
skt,CHILLI~SPAIN,garch-12-1,1.8862839392202202
skt,CHILLI~SPAIN,garch-1-2,2.017223369397683
skt,CHILLI~SPAIN,garch-6-2,2.0310187147847762
skt,CHILLI~SPAIN,garch-3-2,2.038354990661446
skt,CHILLI~SPAIN,garch-12-2,1.9439160628899563
skt,CHILLI~SRI LANKA,garch-1-1,1.614642572705535
skt,CHILLI~SRI LANKA,garch-3-1,1.6015760704484099
skt,CHILLI~SRI LANKA,garch-6-1,1.5819544893275348
skt,CHILLI~SRI LANKA,garch-12-1,1.4682353435533821
skt,CHILLI~SRI LANKA,garch-1-2,1.6047602309610463
skt,CHILLI~SRI LANKA,garch-6-2,1.6015641801300369
skt,CHILLI~SRI LANKA,garch-3-2,1.5819070224102005
skt,CHILLI~SRI LANKA,garch-12-2,1.507630665206297
skt,CHILLI~THAILAND,garch-1-1,1.4260130417120425
skt,CHILLI~THAILAND,garch-3-1,1.4242907415078954
skt,CHILLI~THAILAND,garch-6-1,1.4210704367796125
skt,CHILLI~THAILAND,garch-12-1,1.1948936123636993
skt,CHILLI~THAILAND,garch-1-2,1.4315016649333845
skt,CHILLI~THAILAND,garch-6-2,1.424290783222924
skt,CHILLI~THAILAND,garch-3-2,1.4240239719942673
skt,CHILLI~THAILAND,garch-12-2,1.335853643512854
skt,CHILLI~UGANDA,garch-1-1,1.0438357597250125
skt,CHILLI~UGANDA,garch-3-1,1.0303412261871832
skt,CHILLI~UGANDA,garch-6-1,1.0552878284926055
skt,CHILLI~UGANDA,garch-12-1,1.053286854676372
skt,CHILLI~UGANDA,garch-1-2,1.0288966058733056
skt,CHILLI~UGANDA,garch-6-2,1.0303445005375322
skt,CHILLI~UGANDA,garch-3-2,1.0552644631214008
skt,CHILLI~UGANDA,garch-12-2,1.0532920350734856
skt,CHILLI~UNITED STATES,garch-1-1,104.58535995726642
skt,CHILLI~UNITED STATES,garch-3-1,103.2006330854848
skt,CHILLI~UNITED STATES,garch-6-1,100.75309961181249
skt,CHILLI~UNITED STATES,garch-12-1,123.28354349478545
skt,CHILLI~UNITED STATES,garch-1-2,103.31272526483812
skt,CHILLI~UNITED STATES,garch-6-2,103.19986521008661
skt,CHILLI~UNITED STATES,garch-3-2,100.75246860237368
skt,CHILLI~UNITED STATES,garch-12-2,120.0812713308194
skt,CORN~BELGIUM,garch-1-1,1.9049956754000403
skt,CORN~BELGIUM,garch-3-1,1.8338901964003254
skt,CORN~BELGIUM,garch-6-1,1.7505776379557718
skt,CORN~BELGIUM,garch-12-1,1.7410235156431075
skt,CORN~BELGIUM,garch-1-2,1.903675731991988
skt,CORN~BELGIUM,garch-6-2,1.8340000081391872
skt,CORN~BELGIUM,garch-3-2,1.8187749817549228
skt,CORN~BELGIUM,garch-12-2,1.7409166106496048
skt,CORN~INDIA,garch-1-1,1.0920962803008407
skt,CORN~INDIA,garch-3-1,1.0913175476480355
skt,CORN~INDIA,garch-6-1,1.1194446140271725
skt,CORN~INDIA,garch-12-1,1.1232901287925936
skt,CORN~INDIA,garch-1-2,1.1113390597859432
skt,CORN~INDIA,garch-6-2,1.114448415547837
skt,CORN~INDIA,garch-3-2,1.1194594723460887
skt,CORN~INDIA,garch-12-2,1.1238452546083768
skt,CORN~THAILAND,garch-1-1,1.6681773227111334
skt,CORN~THAILAND,garch-3-1,1.6432563579929462
skt,CORN~THAILAND,garch-6-1,1.6336140735992772
skt,CORN~THAILAND,garch-12-1,1.632999892770639
skt,CORN~THAILAND,garch-1-2,1.6784118748863472
skt,CORN~THAILAND,garch-6-2,1.6432157295201428
skt,CORN~THAILAND,garch-3-2,1.633656273718634
skt,CORN~THAILAND,garch-12-2,1.6329459164495113
skt,CRANBERRY~UNITED STATES,garch-1-1,1.7869601464517586
skt,CRANBERRY~UNITED STATES,garch-3-1,1.760466583737199
skt,CRANBERRY~UNITED STATES,garch-6-1,1.6833830772582288
skt,CRANBERRY~UNITED STATES,garch-12-1,1.666116689960462
skt,CRANBERRY~UNITED STATES,garch-1-2,1.8381320503886203
skt,CRANBERRY~UNITED STATES,garch-6-2,1.772179632826382
skt,CRANBERRY~UNITED STATES,garch-3-2,1.6833820204837548
skt,CRANBERRY~UNITED STATES,garch-12-2,1.666180725751336
skt,CUCUMBER~INDIA,garch-1-1,2.2904826977332666
skt,CUCUMBER~INDIA,garch-3-1,2.3037561120058987
skt,CUCUMBER~INDIA,garch-6-1,2.365332660899478
skt,CUCUMBER~INDIA,garch-12-1,2.2877960944110325
skt,CUCUMBER~INDIA,garch-1-2,2.33168042908857
skt,CUCUMBER~INDIA,garch-6-2,2.313211076455745
skt,CUCUMBER~INDIA,garch-3-2,2.365138719770606
skt,CUCUMBER~INDIA,garch-12-2,2.287841163145386
skt,CUCUMBER~LEBANON,garch-1-1,1.2215804761176239
skt,CUCUMBER~LEBANON,garch-3-1,1.2275839553759353
skt,CUCUMBER~LEBANON,garch-6-1,1.2904991970308548
skt,CUCUMBER~LEBANON,garch-12-1,1.242380705849084
skt,CUCUMBER~LEBANON,garch-1-2,1.2311479313689162
skt,CUCUMBER~LEBANON,garch-6-2,1.2275880914792556
skt,CUCUMBER~LEBANON,garch-3-2,1.30228307401123
skt,CUCUMBER~LEBANON,garch-12-2,1.2423818416306955
skt,CUCUMBER~NETHERLANDS,garch-1-1,1.3263993563369234
skt,CUCUMBER~NETHERLANDS,garch-3-1,1.330567721686431
skt,CUCUMBER~NETHERLANDS,garch-6-1,1.207088958293686
skt,CUCUMBER~NETHERLANDS,garch-12-1,1.1918955145054764
skt,CUCUMBER~NETHERLANDS,garch-1-2,1.3403288514556198
skt,CUCUMBER~NETHERLANDS,garch-6-2,1.330603431788876
skt,CUCUMBER~NETHERLANDS,garch-3-2,1.2070854460225235
skt,CUCUMBER~NETHERLANDS,garch-12-2,1.1919146705879549
skt,CUCUMBER~SRI LANKA,garch-1-1,2.4303333450412743
skt,CUCUMBER~SRI LANKA,garch-3-1,2.4647265713063624
skt,CUCUMBER~SRI LANKA,garch-6-1,2.4129719366237854
skt,CUCUMBER~SRI LANKA,garch-12-1,2.389182797740776
skt,CUCUMBER~SRI LANKA,garch-1-2,2.4504660404350984
skt,CUCUMBER~SRI LANKA,garch-6-2,2.4647709261113264
skt,CUCUMBER~SRI LANKA,garch-3-2,2.412949674113386
skt,CUCUMBER~SRI LANKA,garch-12-2,2.389169911375158
skt,CUCUMBER~UNITED KINGDOM,garch-1-1,1.3105228360615921
skt,CUCUMBER~UNITED KINGDOM,garch-3-1,1.8202515579344312
skt,CUCUMBER~UNITED KINGDOM,garch-6-1,1.6860733277754014
skt,CUCUMBER~UNITED KINGDOM,garch-12-1,1.5606591758203892
skt,CUCUMBER~UNITED KINGDOM,garch-1-2,1.7090468511317256
skt,CUCUMBER~UNITED KINGDOM,garch-6-2,1.8203216412327838
skt,CUCUMBER~UNITED KINGDOM,garch-3-2,1.6744136169459114
skt,CUCUMBER~UNITED KINGDOM,garch-12-2,1.5606966678428738
skt,DATES~ALGERIA,garch-1-1,2.4375961782795104
skt,DATES~ALGERIA,garch-3-1,2.4307921134248627
skt,DATES~ALGERIA,garch-6-1,2.438272166984118
skt,DATES~ALGERIA,garch-12-1,2.3899297877246815
skt,DATES~ALGERIA,garch-1-2,2.433361891188666
skt,DATES~ALGERIA,garch-6-2,2.4307657301320615
skt,DATES~ALGERIA,garch-3-2,2.438392699463238
skt,DATES~ALGERIA,garch-12-2,2.4150597849259694
skt,DATES~OMAN,garch-1-1,1.3831337992103307
skt,DATES~OMAN,garch-3-1,1.3804318385094696
skt,DATES~OMAN,garch-6-1,1.4052543633687689
skt,DATES~OMAN,garch-12-1,1.4114095062107965
skt,DATES~OMAN,garch-1-2,1.3800553599516345
skt,DATES~OMAN,garch-6-2,1.3804450847073284
skt,DATES~OMAN,garch-3-2,1.4052859334217258
skt,DATES~OMAN,garch-12-2,1.4114110907779895
skt,DATES~SAUDI ARABIA,garch-1-1,1.2504809857911992
skt,DATES~SAUDI ARABIA,garch-3-1,1.1874365458736018
skt,DATES~SAUDI ARABIA,garch-6-1,1.2092161899998206
skt,DATES~SAUDI ARABIA,garch-12-1,1.1910253834035402
skt,DATES~SAUDI ARABIA,garch-1-2,1.2899304488870598
skt,DATES~SAUDI ARABIA,garch-6-2,1.18729639251859
skt,DATES~SAUDI ARABIA,garch-3-2,1.2092384337685742
skt,DATES~SAUDI ARABIA,garch-12-2,1.1910270935115141
skt,DATES~UNITED STATES,garch-1-1,1.727675052413317
skt,DATES~UNITED STATES,garch-3-1,1.630937615171767
skt,DATES~UNITED STATES,garch-6-1,1.6434597237260722
skt,DATES~UNITED STATES,garch-12-1,1.6594880433928068
skt,DATES~UNITED STATES,garch-1-2,1.8020328885449206
skt,DATES~UNITED STATES,garch-6-2,1.6309032828796188
skt,DATES~UNITED STATES,garch-3-2,1.7253282716505998
skt,DATES~UNITED STATES,garch-12-2,1.659522542739453
skt,DRIED SALTED FISH~EGYPT,garch-1-1,1.047716108136046
skt,DRIED SALTED FISH~EGYPT,garch-3-1,1.0383474894699969
skt,DRIED SALTED FISH~EGYPT,garch-6-1,1.0379449916807078
skt,DRIED SALTED FISH~EGYPT,garch-12-1,1.0182828594491788
skt,DRIED SALTED FISH~EGYPT,garch-1-2,1.0503521949263772
skt,DRIED SALTED FISH~EGYPT,garch-6-2,1.0383440374605106
skt,DRIED SALTED FISH~EGYPT,garch-3-2,1.0379523307219012
skt,DRIED SALTED FISH~EGYPT,garch-12-2,1.0182795097928277
skt,DRIED SALTED FISH~FRANCE,garch-1-1,3.106374688435291
skt,DRIED SALTED FISH~FRANCE,garch-3-1,3.0799978936377825
skt,DRIED SALTED FISH~FRANCE,garch-6-1,3.3923529710637195
skt,DRIED SALTED FISH~FRANCE,garch-12-1,3.2409571530537398
skt,DRIED SALTED FISH~FRANCE,garch-1-2,3.1166074784054394
skt,DRIED SALTED FISH~FRANCE,garch-6-2,3.122773820185288
skt,DRIED SALTED FISH~FRANCE,garch-3-2,3.4448210870312685
skt,DRIED SALTED FISH~FRANCE,garch-12-2,3.371583459758889
skt,DRIED SALTED FISH~UNITED KINGDOM,garch-1-1,12.446440841833132
skt,DRIED SALTED FISH~UNITED KINGDOM,garch-3-1,12.586168949030183
skt,DRIED SALTED FISH~UNITED KINGDOM,garch-6-1,12.594109794472375
skt,DRIED SALTED FISH~UNITED KINGDOM,garch-12-1,12.100419132606483
skt,DRIED SALTED FISH~UNITED KINGDOM,garch-1-2,13.443006870226306
skt,DRIED SALTED FISH~UNITED KINGDOM,garch-6-2,12.586543908083309
skt,DRIED SALTED FISH~UNITED KINGDOM,garch-3-2,12.615313072324188
skt,DRIED SALTED FISH~UNITED KINGDOM,garch-12-2,12.10023982278119
skt,EGGPLANT~INDIA,garch-1-1,1.575928238182589
skt,EGGPLANT~INDIA,garch-3-1,1.57348051236175
skt,EGGPLANT~INDIA,garch-6-1,1.570602924369888
skt,EGGPLANT~INDIA,garch-12-1,1.8970391608577284
skt,EGGPLANT~INDIA,garch-1-2,1.5747775122254257
skt,EGGPLANT~INDIA,garch-6-2,1.5735098189957302
skt,EGGPLANT~INDIA,garch-3-2,1.570566877194785
skt,EGGPLANT~INDIA,garch-12-2,1.897092617086109
skt,EGGPLANT~ITALY,garch-1-1,1.1814827399241492
skt,EGGPLANT~ITALY,garch-3-1,1.1859344950158375
skt,EGGPLANT~ITALY,garch-6-1,1.11679786907839
skt,EGGPLANT~ITALY,garch-12-1,0.9964426669269442
skt,EGGPLANT~ITALY,garch-1-2,1.209489462903524
skt,EGGPLANT~ITALY,garch-6-2,1.1896601333475336
skt,EGGPLANT~ITALY,garch-3-2,1.0855262654828937
skt,EGGPLANT~ITALY,garch-12-2,0.9964424150785449
skt,EGGPLANT~JAPAN,garch-1-1,1.6454188265538139
skt,EGGPLANT~JAPAN,garch-3-1,1.7619906062254265
skt,EGGPLANT~JAPAN,garch-6-1,1.662954423598662
skt,EGGPLANT~JAPAN,garch-12-1,1.389178554864056
skt,EGGPLANT~JAPAN,garch-1-2,1.7330357371669771
skt,EGGPLANT~JAPAN,garch-6-2,1.7529077215857032
skt,EGGPLANT~JAPAN,garch-3-2,1.6629499630910847
skt,EGGPLANT~JAPAN,garch-12-2,1.389241418683502
skt,EGGPLANT~LEBANON,garch-1-1,1.444149506311565
skt,EGGPLANT~LEBANON,garch-3-1,1.4224951187186574
skt,EGGPLANT~LEBANON,garch-6-1,1.5862359397863879
skt,EGGPLANT~LEBANON,garch-12-1,1.690843833878089
skt,EGGPLANT~LEBANON,garch-1-2,1.4338388458603546
skt,EGGPLANT~LEBANON,garch-6-2,1.4224886726036796
skt,EGGPLANT~LEBANON,garch-3-2,1.586435344291117
skt,EGGPLANT~LEBANON,garch-12-2,1.690930353167408
skt,EGGPLANT~NETHERLANDS,garch-1-1,1.5079093364338074
skt,EGGPLANT~NETHERLANDS,garch-3-1,1.7236054320381058
skt,EGGPLANT~NETHERLANDS,garch-6-1,1.6303203595366802
skt,EGGPLANT~NETHERLANDS,garch-12-1,1.4032520241381654
skt,EGGPLANT~NETHERLANDS,garch-1-2,1.6758791942295144
skt,EGGPLANT~NETHERLANDS,garch-6-2,1.7133270508874965
skt,EGGPLANT~NETHERLANDS,garch-3-2,1.63027180140241
skt,EGGPLANT~NETHERLANDS,garch-12-2,1.4033256719466038
skt,EGGPLANT~THAILAND,garch-1-1,1.3570615206658774
skt,EGGPLANT~THAILAND,garch-3-1,1.3325566703432241
skt,EGGPLANT~THAILAND,garch-6-1,1.3250471860352486
skt,EGGPLANT~THAILAND,garch-12-1,1.3058984898607235
skt,EGGPLANT~THAILAND,garch-1-2,1.3809884667480736
skt,EGGPLANT~THAILAND,garch-6-2,1.3359160175670226
skt,EGGPLANT~THAILAND,garch-3-2,1.3279808594338773
skt,EGGPLANT~THAILAND,garch-12-2,1.3058937734539613
skt,EGGS~FRANCE,garch-1-1,6.407871031421588
skt,EGGS~FRANCE,garch-3-1,6.515451870846833
skt,EGGS~FRANCE,garch-6-1,6.704738937196716
skt,EGGS~FRANCE,garch-12-1,6.954658589509972
skt,EGGS~FRANCE,garch-1-2,6.254141941613646
skt,EGGS~FRANCE,garch-6-2,6.5039126024690495
skt,EGGS~FRANCE,garch-3-2,6.695194174088101
skt,EGGS~FRANCE,garch-12-2,7.124554070837498
skt,EGGS~IRELAND,garch-1-1,1.163163710806862
skt,EGGS~IRELAND,garch-3-1,1.0595891281973944
skt,EGGS~IRELAND,garch-6-1,1.063813939529985
skt,EGGS~IRELAND,garch-12-1,1.1300528550628668
skt,EGGS~IRELAND,garch-1-2,1.0488827836703245
skt,EGGS~IRELAND,garch-6-2,1.059588754547179
skt,EGGS~IRELAND,garch-3-2,1.0638204747549282
skt,EGGS~IRELAND,garch-12-2,1.1299688830732835
skt,EGGS~TURKEY,garch-1-1,1.315921307948145
skt,EGGS~TURKEY,garch-3-1,1.0594059325452208
skt,EGGS~TURKEY,garch-6-1,1.176562358290364
skt,EGGS~TURKEY,garch-12-1,1.4155743445138385
skt,EGGS~TURKEY,garch-1-2,1.0704356996878563
skt,EGGS~TURKEY,garch-6-2,1.0628100557568578
skt,EGGS~TURKEY,garch-3-2,1.1765733133254475
skt,EGGS~TURKEY,garch-12-2,1.4155896007531887
skt,EGGS~UKRAINE,garch-1-1,4.460640433875928
skt,EGGS~UKRAINE,garch-3-1,4.3184758549054445
skt,EGGS~UKRAINE,garch-6-1,4.203299447069205
skt,EGGS~UKRAINE,garch-12-1,4.211347121260285
skt,EGGS~UKRAINE,garch-1-2,4.393321361321168
skt,EGGS~UKRAINE,garch-6-2,4.318382070010595
skt,EGGS~UKRAINE,garch-3-2,4.203129863012296
skt,EGGS~UKRAINE,garch-12-2,4.211572653024394
skt,FISH - FRESH~EGYPT,garch-1-1,2.1306760693670066
skt,FISH - FRESH~EGYPT,garch-3-1,2.10825859317871
skt,FISH - FRESH~EGYPT,garch-6-1,2.041859289235359
skt,FISH - FRESH~EGYPT,garch-12-1,2.0357983261105526
skt,FISH - FRESH~EGYPT,garch-1-2,2.2035229249268427
skt,FISH - FRESH~EGYPT,garch-6-2,2.1082566661276276
skt,FISH - FRESH~EGYPT,garch-3-2,2.0418303951979633
skt,FISH - FRESH~EGYPT,garch-12-2,1.9611960691638417
skt,FISH - FRESH~FRANCE,garch-1-1,1.1737778828185494
skt,FISH - FRESH~FRANCE,garch-3-1,1.1639206968743088
skt,FISH - FRESH~FRANCE,garch-6-1,1.160204411721871
skt,FISH - FRESH~FRANCE,garch-12-1,1.1849211258777623
skt,FISH - FRESH~FRANCE,garch-1-2,1.1657222689145974
skt,FISH - FRESH~FRANCE,garch-6-2,1.165193317656084
skt,FISH - FRESH~FRANCE,garch-3-2,1.1601990691007904
skt,FISH - FRESH~FRANCE,garch-12-2,1.1849084668510472
skt,FISH - FRESH~GREECE,garch-1-1,1.4919436907874057
skt,FISH - FRESH~GREECE,garch-3-1,1.4789521911814412
skt,FISH - FRESH~GREECE,garch-6-1,1.4890013328205798
skt,FISH - FRESH~GREECE,garch-12-1,1.5238073809596173
skt,FISH - FRESH~GREECE,garch-1-2,1.4859959683588924
skt,FISH - FRESH~GREECE,garch-6-2,1.4854521721165133
skt,FISH - FRESH~GREECE,garch-3-2,1.4879907248483237
skt,FISH - FRESH~GREECE,garch-12-2,1.5237853659190657
skt,FISH - FRESH~INDIA,garch-1-1,6.046037314130331
skt,FISH - FRESH~INDIA,garch-3-1,6.139695792701209
skt,FISH - FRESH~INDIA,garch-6-1,6.113167012970943
skt,FISH - FRESH~INDIA,garch-12-1,3.856429303435165
skt,FISH - FRESH~INDIA,garch-1-2,6.098459780169918
skt,FISH - FRESH~INDIA,garch-6-2,6.139584470236864
skt,FISH - FRESH~INDIA,garch-3-2,6.11312992809792
skt,FISH - FRESH~INDIA,garch-12-2,3.8566132602560868
skt,FISH - FRESH~INDONESIA,garch-1-1,15.804515775711838
skt,FISH - FRESH~INDONESIA,garch-3-1,15.827206071858285
skt,FISH - FRESH~INDONESIA,garch-6-1,16.035218419022513
skt,FISH - FRESH~INDONESIA,garch-12-1,16.304399796507386
skt,FISH - FRESH~INDONESIA,garch-1-2,15.723890184492937
skt,FISH - FRESH~INDONESIA,garch-6-2,15.826368389058429
skt,FISH - FRESH~INDONESIA,garch-3-2,16.033039695360003
skt,FISH - FRESH~INDONESIA,garch-12-2,16.30488028260884
skt,FISH - FRESH~IRAN,garch-1-1,1.0600415665443879
skt,FISH - FRESH~IRAN,garch-3-1,1.0230059564560505
skt,FISH - FRESH~IRAN,garch-6-1,1.0718748742178204
skt,FISH - FRESH~IRAN,garch-12-1,1.0639365574374864
skt,FISH - FRESH~IRAN,garch-1-2,1.0208196264706622
skt,FISH - FRESH~IRAN,garch-6-2,1.0230057482056596
skt,FISH - FRESH~IRAN,garch-3-2,1.071857003160946
skt,FISH - FRESH~IRAN,garch-12-2,1.06393029199444
skt,FISH - FRESH~JAPAN,garch-1-1,1.1221859962527327
skt,FISH - FRESH~JAPAN,garch-3-1,1.1171309246204701
skt,FISH - FRESH~JAPAN,garch-6-1,1.1252430190961467
skt,FISH - FRESH~JAPAN,garch-12-1,1.1109353733892418
skt,FISH - FRESH~JAPAN,garch-1-2,1.127701474636072
skt,FISH - FRESH~JAPAN,garch-6-2,1.117135240481172
skt,FISH - FRESH~JAPAN,garch-3-2,1.1252409566521295
skt,FISH - FRESH~JAPAN,garch-12-2,1.110945077650545
skt,FISH - FRESH~NORWAY,garch-1-1,1.1882345567426302
skt,FISH - FRESH~NORWAY,garch-3-1,1.1828739891340838
skt,FISH - FRESH~NORWAY,garch-6-1,1.1789885489415006
skt,FISH - FRESH~NORWAY,garch-12-1,1.3376828338775706
skt,FISH - FRESH~NORWAY,garch-1-2,1.1820205537370678
skt,FISH - FRESH~NORWAY,garch-6-2,1.18285231130097
skt,FISH - FRESH~NORWAY,garch-3-2,1.1789978542440445
skt,FISH - FRESH~NORWAY,garch-12-2,1.337638717935454
skt,FISH - FRESH~OMAN,garch-1-1,5.500163102026095
skt,FISH - FRESH~OMAN,garch-3-1,5.471540837077915
skt,FISH - FRESH~OMAN,garch-6-1,5.315505712537787
skt,FISH - FRESH~OMAN,garch-12-1,5.204403937758066
skt,FISH - FRESH~OMAN,garch-1-2,5.534315525251237
skt,FISH - FRESH~OMAN,garch-6-2,5.471394316217017
skt,FISH - FRESH~OMAN,garch-3-2,5.315349727202203
skt,FISH - FRESH~OMAN,garch-12-2,5.204211817736414
skt,FISH - FRESH~PAKISTAN,garch-1-1,1.920135812966781
skt,FISH - FRESH~PAKISTAN,garch-3-1,1.828987419503949
skt,FISH - FRESH~PAKISTAN,garch-6-1,1.8215982185518163
skt,FISH - FRESH~PAKISTAN,garch-12-1,2.0103520178821683
skt,FISH - FRESH~PAKISTAN,garch-1-2,1.869349206359067
skt,FISH - FRESH~PAKISTAN,garch-6-2,1.8289575530332172
skt,FISH - FRESH~PAKISTAN,garch-3-2,1.8216682903179018
skt,FISH - FRESH~PAKISTAN,garch-12-2,2.010445065476175
skt,FISH - FRESH~SPAIN,garch-1-1,1.0972699964642554
skt,FISH - FRESH~SPAIN,garch-3-1,1.018663094258004
skt,FISH - FRESH~SPAIN,garch-6-1,1.1230990007283443
skt,FISH - FRESH~SPAIN,garch-12-1,1.1334443142639368
skt,FISH - FRESH~SPAIN,garch-1-2,1.083215694579333
skt,FISH - FRESH~SPAIN,garch-6-2,1.0322953422264014
skt,FISH - FRESH~SPAIN,garch-3-2,1.122989241447836
skt,FISH - FRESH~SPAIN,garch-12-2,1.2830229502280075
skt,FISH - FRESH~SRI LANKA,garch-1-1,14.468166475680487
skt,FISH - FRESH~SRI LANKA,garch-3-1,14.167144322314888
skt,FISH - FRESH~SRI LANKA,garch-6-1,13.749080524294856
skt,FISH - FRESH~SRI LANKA,garch-12-1,13.617544486790257
skt,FISH - FRESH~SRI LANKA,garch-1-2,14.583981936110215
skt,FISH - FRESH~SRI LANKA,garch-6-2,14.166611167631698
skt,FISH - FRESH~SRI LANKA,garch-3-2,13.749384630609311
skt,FISH - FRESH~SRI LANKA,garch-12-2,13.617690128668817
skt,FISH - FRESH~TURKEY,garch-1-1,1.0631846718041373
skt,FISH - FRESH~TURKEY,garch-3-1,1.046109059027819
skt,FISH - FRESH~TURKEY,garch-6-1,1.0418626688262997
skt,FISH - FRESH~TURKEY,garch-12-1,1.085381366576689
skt,FISH - FRESH~TURKEY,garch-1-2,1.0457379034347152
skt,FISH - FRESH~TURKEY,garch-6-2,1.046107124627038
skt,FISH - FRESH~TURKEY,garch-3-2,1.041875891741127
skt,FISH - FRESH~TURKEY,garch-12-2,1.0853672999659074
skt,FISH - FRESH~UNITED KINGDOM,garch-1-1,2.4756216853732367
skt,FISH - FRESH~UNITED KINGDOM,garch-3-1,2.5078943794329907
skt,FISH - FRESH~UNITED KINGDOM,garch-6-1,2.51521647260131
skt,FISH - FRESH~UNITED KINGDOM,garch-12-1,2.461781173419347
skt,FISH - FRESH~UNITED KINGDOM,garch-1-2,2.5268494060039726
skt,FISH - FRESH~UNITED KINGDOM,garch-6-2,2.446215658758179
skt,FISH - FRESH~UNITED KINGDOM,garch-3-2,2.515092225375181
skt,FISH - FRESH~UNITED KINGDOM,garch-12-2,2.3794561218274417
skt,FISH - FROZEN~CHINA,garch-1-1,2.686017336480006
skt,FISH - FROZEN~CHINA,garch-3-1,2.641303939491451
skt,FISH - FROZEN~CHINA,garch-6-1,2.6405977073616564
skt,FISH - FROZEN~CHINA,garch-12-1,2.0753954412819735
skt,FISH - FROZEN~CHINA,garch-1-2,2.6613721209300527
skt,FISH - FROZEN~CHINA,garch-6-2,2.641603443813829
skt,FISH - FROZEN~CHINA,garch-3-2,2.640619591649937
skt,FISH - FROZEN~CHINA,garch-12-2,1.8938150712304196
skt,FISH - FROZEN~INDIA,garch-1-1,1.151809206837103
skt,FISH - FROZEN~INDIA,garch-3-1,1.139911248606312
skt,FISH - FROZEN~INDIA,garch-6-1,1.1555422890606504
skt,FISH - FROZEN~INDIA,garch-12-1,1.1300623812168955
skt,FISH - FROZEN~INDIA,garch-1-2,1.1672682870824849
skt,FISH - FROZEN~INDIA,garch-6-2,1.1399672260823825
skt,FISH - FROZEN~INDIA,garch-3-2,1.1555460857441153
skt,FISH - FROZEN~INDIA,garch-12-2,1.130061704145495
skt,FISH - FROZEN~JAPAN,garch-1-1,2.1826342478568748
skt,FISH - FROZEN~JAPAN,garch-3-1,2.0657811252285185
skt,FISH - FROZEN~JAPAN,garch-6-1,1.9429324911303467
